url,header,author
/news/articles/2023-11-03/houston-voters-weigh-2-5-billion-bond-sale-for-public-hospitals?srnd=null,Houston Voters Weigh $2.5 Billion Bond Sale for Public Hospitals,By   Lauren Coleman-Lochner
/news/articles/2023-11-03/abs-to-reach-record-in-2024-barclays-says-structured-weekly?srnd=null,"ABS to Reach Record in 2024, Barclays Says: Structured Weekly",By   Scott Carpenter
/news/articles/2023-11-03/egypt-to-import-rare-lng-cargo-as-mideast-conflict-tightens-supply?srnd=null,Egypt to Import Rare LNG Cargo as Conflict Tightens Supply,By   Anna Shiryaevskaya and Stephen Stapczynski
/news/articles/2023-11-03/dollar-sinks-to-lowest-in-6-weeks-as-fed-rate-hike-bets-trimmed?srnd=null,Dollar Sinks to Lowest in 6 Weeks as Traders Trim Fed Rate Hike Bets,By   Anya Andrianova
/news/articles/2023-11-03/shale-patch-wages-hit-us-record-even-as-drilling-activity-slows?srnd=null,Shale Patch Wages Hit US Record Even as Drilling Work Slows,By   David Wethe
/news/articles/2023-11-03/cargill-olam-stall-buying-cocoa-in-ivory-coast-over-high-prices?srnd=null,Top Cocoa Traders Hold Off on Buying in Ivory Coast Over High Prices,"By   Mumbi Gitau, Baudelaire Mieu and Yinka Ibukun"
/news/articles/2023-11-03/russia-s-oil-and-gas-revenue-surge-to-18-month-high-in-october?srnd=null,Russia’s Oil and Gas Revenue Hit 18-Month High in October,By   Bloomberg News
/news/articles/2023-11-03/icahn-enterprises-maintains-payout-after-losses-narrow?srnd=null,Icahn Enterprises Maintains Payout After Losses Narrow,By   Crystal Tse
/news/articles/2023-11-03/mining-magnates-battle-over-another-australian-lithium-producer?srnd=null,Mining Magnates Battle Over Another Australian Lithium Producer,By   Thomas Biesheuvel
/news/articles/2023-11-03/former-aqr-quant-warns-of-grave-error-chasing-options-income?srnd=null,"Chasing Options Income Risks ‘Grave Error,’ Former AQR Quant Warns",By   Lu Wang and Isabelle Lee
/news/articles/2023-11-03/a-69-billion-debt-problem-will-hurt-pandemic-darling-stocks?srnd=null,A $69 Billion Debt Problem Will Hurt Pandemic Darling Stocks,By   Abhinav Ramnarayan and Kit Rees
/news/articles/2023-11-03/socgen-s-retail-pain-stems-from-hedges-that-weren-t-after-all?srnd=null,SocGen Takes Hit From Backfiring Hedges,By   Alexandre Rajbhandari
/news/articles/2023-11-03/china-why-another-liquidity-crunch-could-happen-how-central-bank-could-react?srnd=null,Why China Suffered a Liquidity Scare and Why It Could Come Again,By   Bloomberg News
/news/articles/2023-11-03/emerging-markets-set-for-best-week-since-july-on-fed-relief?srnd=null,Emerging Market Assets Have Best Week Since July on Fed Boost,By   Netty Ismail and Giovanna Bellotti Azevedo
/news/articles/2023-11-03/russia-s-nornickel-resumes-dividend-payout-plans-share-split?srnd=null,"Russia’s Nornickel Resumes Dividend Payout, Plans Share Split",By   Bloomberg News
/news/articles/2023-11-03/hk-student-jailed-for-comments-made-in-japan-local-media-says?srnd=null,"Hong Kong Student Jailed for Comments Made in Japan, Local Media Says",By   Alan Wong
/news/articles/2023-11-03/bofa-s-hartnett-says-technicals-no-longer-impede-s-p-500-rally?srnd=null,"BofA Warns ‘Fear Just as Costly as Greed,’ Says Buy US Stocks",By   Alexandra Semenova and Farah Elbahrawy
/news/articles/2023-11-03/south-korea-reportedly-seeks-temporary-ban-on-stock-short-sales?srnd=null,South Korea Reportedly Seeks Temporary Ban on Stock Short Sales,By   Youkyung Lee
/news/articles/2023-11-03/ubs-telefonica-top-next-week-s-earnings-roster-in-europe?srnd=null,"UBS Strategy, Telecom Cash Flow Eyed in European Earnings Next Week",By   Maggie Shiltagh and Chloé Meley
/news/articles/2023-11-03/european-gas-set-to-end-week-with-lowest-price-since-mideast-war?srnd=null,European Gas Posts Third Weekly Drop as Impact of War Is Limited,By   Priscila Azevedo Rocha
/news/articles/2023-11-03/european-stocks-eye-best-week-since-march-ahead-of-us-jobs-data?srnd=null,European Stocks Cap Best Week Since March in Broad Risk-On Rally,By   Joel Leon
/news/articles/2023-11-03/debut-50-year-india-bond-sale-meets-firm-demand-on-insurer-bids?srnd=null,India Debut 50-Year Bond Fully Sold on Growing Insurer Demand,By   Malavika Kaur Makol and Ronojoy Mazumdar
/news/articles/2023-11-03/lots-more-with-bloomberg-s-scarlet-fu-and-corey-cantor-odd-lots-podcast?srnd=null,Lots More With Scarlet Fu and Corey Cantor,By   Joe Weisenthal and Tracy Alloway
/news/articles/2023-11-03/brookfield-rushes-to-save-12-6-billion-origin-takeover-deal?srnd=null,Brookfield Rushes to Save $12.6 Billion Origin Takeover Deal,By   Harry Brumpton and Amy Bainbridge
/news/articles/2023-11-03/bmw-s-automotive-margin-beats-estimates-as-ev-sales-rise?srnd=null,BMW’s Automotive Margin Beats Estimates as EV Sales Rise,By   Wilfried Eckl-Dorna
/news/articles/2023-11-03/podcast-ark-investment-management-cathie-wood-hasn-t-lost-faith-in-the-future?srnd=null,Cathie Wood Hasn’t Lost Faith in the Future,By   Merryn Somerset Webb
/news/articles/2023-11-03/us-sanctions-on-russian-lng-may-threaten-japan-gas-security-push?srnd=null,US Sanctions on Russian LNG Threaten Japan Gas Security Push,By   Stephen Stapczynski
/news/articles/2023-11-03/pakistan-stocks-on-track-for-first-record-high-in-six-years?srnd=null,World-Beating Pakistan Stocks Hit Record as Economy Improves,By   Faseeh Mangi and Chiranjivi Chakraborty
/news/articles/2023-11-03/icc-cricket-world-cup-winners-and-losers-from-sachin-tendulkar-to-fireworks?srnd=null,Cricket World Cup Winners and Losers: Beyond the Games Week 4,By   Ronojoy Mazumdar
/news/articles/2023-11-03/india-s-steel-expansion-plans-threatened-by-scrap-metal-export-restrictions?srnd=null,India’s Steel Expansion Plans Threatened by Scrap Metal Export Restrictions,By   Swansy Afonso
/news/articles/2023-11-03/china-s-party-cadres-banned-from-private-equity-investments?srnd=null,China’s Party Cadres Banned From Private Equity Investments,By   Bloomberg News
/news/articles/2023-11-03/china-s-services-activity-clings-to-growth-private-survey-shows?srnd=null,"China’s Services Activity Clings to Growth, Private Survey Shows",By   Bloomberg News
/news/articles/2023-11-03/yellen-defends-bond-portfolio-policy-after-druckenmiller-rebuke?srnd=null,Yellen Defends US Debt Policy After Druckenmiller Rebuke,By   Laura Curtis
/news/articles/2023-11-03/logistics-firm-glp-loses-last-investment-grade-rating-as-asset-sales-drag-on?srnd=null,Logistics Firm GLP Loses Last Investment-Grade Rating From S&P as Asset Sales Drag on,By   Pearl Liu
/news/articles/2023-11-03/asian-banks-to-report-earnings-as-loan-outlook-seen-weighed-by-weak-demand?srnd=null,Asian Banks’ Loan Outlook May Be Weighed by Weak Demand,"By   Justina T. Lee, Harshita Swaminathan, Rachel Yeo and Reina Sasaki"
/news/articles/2023-11-03/korea-day-traders-set-to-cut-us-stocks-for-first-time-since-2014?srnd=null,Korea Day Traders Set to Cut US Stocks for First Time Since 2014,By   Youkyung Lee
/news/articles/2023-11-03/qantas-shareholders-voice-anger-over-scandals-at-annual-meeting?srnd=null,"Qantas Investors Reject Pay Report, Voice Anger at Heated AGM",By   Peter Vercoe
/news/articles/2023-11-03/latest-oil-market-news-and-analysis-for-nov-3?srnd=null,Oil Falls for Second Week as Demand Woes Emerge With War Limited,By   Mia Gindis
/news/articles/2023-11-02/peru-top-bank-signals-recession-is-spreading-to-delinquent-loans?srnd=null,Peru’s Largest Bank Signals Recession Is Spreading to Delinquent Loans,By   Marcelo Rochabrun
/news/articles/2023-11-02/morgan-stanley-s-asia-internet-banking-head-tsai-has-left-firm?srnd=null,Morgan Stanley’s Asia Internet Banking Head Tsai Has Left Firm,By   Pei Li and Cathy Chan
/news/articles/2023-11-02/21-million-origin-energy-shares-block-trade-amid-takeover-battle?srnd=null,Origin’s Top Investor Boosts Stake After Rejecting Takeover Bid,By   Amy Bainbridge and Harry Brumpton
/news/articles/2023-11-02/stock-market-today-dow-s-p-live-updates?srnd=null,S&P 500 Has Best Week in 2023 as Bond Yields Slide: Markets Wrap,By   Rita Nazareth
/news/articles/2023-11-02/first-quantum-to-keep-churning-out-copper-depite-panama-turmoil?srnd=null,First Quantum to Keep Churning Copper Despite Panama Turmoil,By   James Attwood and Jacob Lorinc
/news/articles/2023-11-02/prophecy-fund-co-founder-pleads-guilty-to-294-million-fraud?srnd=null,Prophecy Fund Co-Founder Pleads Guilty to $294 Million Fraud,By   David Voreacos
/news/articles/2023-11-02/us-steel-auction-said-to-near-end-with-site-visits-next-week?srnd=null,US Steel Auction to Near End With Site Visits Next Week,"By   Joe Deaux, Dinesh Nair and Matthew Monks"
/news/articles/2023-11-02/credit-risk-gauge-drops-most-since-august-on-fed-decision?srnd=null,Credit Risk Gauge Drops Most Since August on Fed Decision,By   Ethan M Steinberg
/news/articles/2023-11-02/jpmorgan-downgraded-as-odeon-s-bove-sees-outperformance-at-risk?srnd=null,"JPMorgan Downgraded by Odeon’s Bove on Regulatory, Earnings Headwinds",By   Bre Bradham
/news/articles/2023-11-02/real-estate-stocks-soar-as-fed-rate-hold-sparks-relief-rally?srnd=null,Real Estate Stocks Soar as Fed Rate Hold Sparks Relief Rally,By   Norah Mulinda
/news/articles/2023-11-02/bunge-ceo-expects-to-keep-about-all-of-assets-with-viterra-takeover?srnd=null,Bunge CEO Expects to Keep ‘About All’ of Assets With Viterra Takeover,By   Gerson Freitas Jr.
/news/articles/2023-11-02/top-fertilizer-maker-nutrien-warns-against-artificial-market-constraints?srnd=null,Top Fertilizer Maker Nutrien Warns Against ‘Artificial’ Market Constraints,By   Kim Chipman
/news/articles/2023-11-02/ceo-of-realtors-group-resigns-ahead-of-time-amid-turmoil?srnd=null,CEO of Realtors Group Steps Down Early After Commissions Verdict,By   Jennifer Epstein
/news/articles/2023-11-02/siemens-healthineers-is-said-to-mull-options-for-diagnostics-arm?srnd=null,Siemens Healthineers Weighs Options for Diagnostics Arm,"By   Michelle F. Davis, Manuel Baigorri, Dinesh Nair and Eyk Henning"
/news/articles/2023-11-02/trudeau-s-delayed-pipeline-is-weighing-on-canada-crude-prices?srnd=null,Trudeau’s Delayed Pipeline Is Weighing on Canada Oil Prices,By   Robert Tuttle
/news/articles/2023-11-02/gas-is-flowing-to-egypt-from-israel-after-halting-last-week?srnd=null,Gas Is Flowing to Egypt From Israel After Halting Last Week,"By   Laura Hurst, Anna Shiryaevskaya and Salma El Wardany"
/news/articles/2023-11-02/chevron-taps-venezuela-chief-to-run-its-latin-america-operations?srnd=null,Chevron Taps Venezuela Chief to Run Its Latin America Operations,By   Fabiola Zerpa
/news/articles/2023-11-02/canada-stocks-rally-led-by-gains-in-tech-shares-tsx?srnd=null,"Canada Stocks Rally the Most in Nearly a Year, Led by Advances in Tech Shares",By   Stephanie Hughes
/news/articles/2023-11-02/ibotta-picks-goldman-citi-to-lead-ipo-at-2-billion-valuation?srnd=null,"Ibotta Picks Goldman, Citi to Lead IPO at $2 Billion Valuation","By   Amy Or, Ryan Gould and Katie Roof"
/news/articles/2023-11-02/dollar-sinks-most-since-sepember-as-us-yields-extend-tumble?srnd=null,Dollar on Pace for Biggest Decline in Two Months,By   Anya Andrianova
/news/articles/2023-11-02/hedge-funds-pe-firms-accuse-sec-of-vast-power-grab-with-rules?srnd=null,"Hedge Funds, PE Firms Accuse SEC of ‘Vast Power Grab’ With New Rules",By   Lydia Beyoud
/news/articles/2023-11-02/airlines-rush-to-hedge-oil-bills-as-war-raises-price-spike-risks?srnd=null,Airlines Rush to Hedge Oil Bills Against Risks From Israel-Hamas War,By   Alex Longley and Devika Krishna Kumar
/news/articles/2023-11-02/germany-to-use-lowest-amount-of-energy-on-record-this-year?srnd=null,Germany to Use Lowest Amount of Energy on Record This Year,By   Petra Sorge
/news/articles/2023-11-02/bill-gross-is-buying-regional-banks-says-they-ve-hit-bottom?srnd=null,"Bill Gross Is Buying Regional Banks, Says They’ve Hit Bottom",By   Lara Sanli
/news/articles/2023-11-02/wall-street-on-high-alert-for-cracks-in-treasury-bill-demand?srnd=null,Wall Street Is on High Alert for Cracks in Treasury-Bill Demand,By   Alexandra Harris
/news/articles/2023-11-02/mortgage-rates-in-the-us-fall-for-the-first-time-in-two-months?srnd=null,Mortgage Rates in the US Fall for the First Time in Two Months,By   Alicia Clanton
/news/articles/2023-11-02/six-flags-six-lines-up-3-1-billion-in-financing-for-cedar-fair-fun-merger?srnd=null,Six Flags Lines Up $3.1 Billion in Financing for Cedar Fair Merger,By   Sri Taylor
/news/articles/2023-11-02/saudis-in-talks-with-pakistan-on-reko-diq-barrick-ceo-says?srnd=null,"Saudis In Talks With Pakistan on Reko Diq, Barrick CEO Says",By   Jacob Lorinc
/news/articles/2023-11-02/world-s-top-sugar-trader-is-having-deja-vu-of-an-epic-shortage?srnd=null,World’s Top Sugar Trader Is Having Deja Vu of an Epic Shortage,By   Dayanne Sousa and Isis Almeida
/news/articles/2023-11-02/hedge-fund-executive-s-sudden-death-exposes-a-firm-deep-in-trouble?srnd=null,Hedge Fund Executive’s Sudden Death Exposes a Firm Deep in Trouble,"By   Derek Decloet, Layan Odeh, Esteban Duarte and Christine Dobby"
/news/articles/2023-11-02/us-sanctions-novatek-s-major-arctic-lng-2-project-in-russia?srnd=null,US Sanctions Novatek’s Major Arctic LNG 2 Project in Russia,By   Bloomberg News
/news/articles/2023-11-02/lottery-like-bet-on-venezuela-pays-off-for-hedge-funds-ashmore?srnd=null,Lottery-Like Bet on Venezuela Pays Off for Hedge Funds,By   Maria Elena Vizcaino and Nicolle Yapur
/news/articles/2023-11-02/sec-releases-regulations-on-security-based-swaps-trading-venues?srnd=null,SEC Finalizes Rule on Security-Based Swaps Trading Venues,By   Lydia Beyoud
/news/articles/2023-11-02/franklin-templeton-citadel-warn-against-bond-market-s-optimism?srnd=null,"Franklin Templeton, Citadel Securities Curb Bond Optimism","By   Ruth Carson, Alice Gledhill and Michael Mackenzie"
/news/articles/2023-11-02/toronto-stock-exchange-has-1-ipo-this-year-in-historic-dry-spell?srnd=null,Toronto Stock Exchange Has 1 IPO This Year in Historic Dry Spell,By   Geoffrey Morgan
/news/articles/2023-11-02/pimco-sounds-alarm-on-under-regulated-private-credit-markets?srnd=null,Pimco Sounds Alarm on Under-Regulated Private Credit Markets,By   Laura Benitez
/news/articles/2023-11-02/uk-bonds-lead-global-rally-as-bets-on-rate-cuts-next-year-build?srnd=null,UK Bonds Lead Global Rally as Bets on Rate Cuts Next Year Build,By   Alice Gledhill
/news/articles/2023-11-02/ford-motor-credit-kicks-off-first-bond-sale-after-rating-upgrade?srnd=null,Ford Borrows $2.8 Billion After Securing Blue-Chip Upgrade,By   Josyana Joshua
/news/articles/2023-11-02/venezuela-sanctions-relief-lures-swedish-firm-to-key-oil-region?srnd=null,Venezuela Sanctions Relief Lures Maha to Key Oil Region,By   Fabiola Zerpa and Nicolle Yapur
/news/articles/2023-11-02/chemicals-maker-unigel-fails-to-pay-bond-coupon-on-time?srnd=null,Brazil Chemicals Maker Unigel Cut to Default by S&P After Missing Payment,By   Vinícius Andrade and Giovanna Bellotti Azevedo
/news/articles/2023-11-02/south-africa-s-stable-outlook-unshaken-by-budget-moody-s-says?srnd=null,"South Africa’s Stable Outlook Unshaken by Budget, Moody’s Says",By   Adelaide Changole and Colleen Goko
/news/articles/2023-11-02/duke-narrows-earnings-forecast-as-weather-crimps-power-demand?srnd=null,Duke Narrows Earnings Forecast as Weather Crimps Power Demand,By   Will Wade
/news/articles/2023-11-02/beyond-meat-slashes-revenue-view-again-will-cut-8-of-jobs?srnd=null,"Beyond Meat Slashes Revenue View Again, Will Cut 8% of Jobs",By   Tonya Garcia
/news/articles/2023-11-02/nigerian-central-bank-clears-matured-fx-forwards-with-some-banks-loh4vwow?srnd=null,Nigerian Central Bank Clears Matured FX Forwards With Some Banks,By   Emele Onu
/news/articles/2023-11-02/ferrari-lifts-guidance-as-limited-series-deliveries-rise?srnd=null,Ferrari Lifts Guidance as Limited Series Deliveries Rise,By   Daniele Lepido
/news/articles/2023-11-02/new-swiss-rules-set-to-spur-20-billion-overhaul-in-junior-bonds?srnd=null,New Swiss Rules Set to Spur $20 Billion Junior Bond Overhaul,By   Tasos Vossos
/news/articles/2023-11-02/sweden-launches-new-inquiry-into-building-out-nuclear-power?srnd=null,Sweden Investigates Expanding Nuclear Power Capacity,By   Love Liman
/news/articles/2023-11-02/capital-group-sees-window-for-stock-buying-on-fed-rate-signal?srnd=null,"Fed Pause ‘Really Good Time’ to Buy Stocks, Capital Group Says",By   Ishika Mookerjee
/news/articles/2023-11-02/uk-s-bii-opens-in-nigeria-amid-plans-to-boost-africa-investment?srnd=null,British International Investment Opens in Nigeria With $1 Billion Pledge,By   Emele Onu
/news/articles/2023-11-02/adani-s-coal-power-arm-posts-847-jump-in-profit-on-high-demand?srnd=null,Adani’s Coal-Power Arm Posts 847% Jump in Profit on High Demand,By   Rajesh Kumar Singh
/news/articles/2023-11-02/marriott-beats-estimates-as-asia-hotel-bookings-bounce-back?srnd=null,Marriott Beats Estimates as Asia Hotel Bookings Bounce Back,By   Patrick Clark
/news/articles/2023-11-02/eqt-revives-talks-to-acquire-6-5-billion-global-switch-sources-say?srnd=null,"EQT Revives Talks to Acquire $6.5 Billion Global Switch, Sources Say","By   Manuel Baigorri, Low De Wei and Dong Cao"
/news/articles/2023-11-02/nomura-hires-mr-jgb-saito-as-boj-tweaks-revive-bond-market?srnd=null,Nomura Hires ‘Mr. JGB’ Saito as BOJ Tweaks Revive Bond Market,By   Takako Taniguchi and Takashi Nakamichi
